oem,model,rssi correction,tx,calibration confidence
LGE,LG-V700WJ,-5,-20,1
LGE,LG-V700n,-5,-20,1
LGE,LG-V755,-5,-20,1
LGE,LG-V900,-5,-20,1
LGE,LG-V901,-5,-20,1
LGE,LG-V905R,-5,-20,1
LGE,LG-V909,-5,-20,1
LGE,LG-V930,-5,-20,1
LGE,LG-V935,-5,-20,1
LGE,LG-V935T,-5,-20,1
LGE,LG-V940,-5,-20,1
LGE,LG-V940n,-5,-20,1
LGE,LG-VK700,-5,-20,1
LGE,LG-VM696,-5,-20,1
LGE,LG-VM701,-5,-20,1
LGE,LG-VS410PP,-5,-20,1
LGE,LG-VS450PP,-5,-20,1
LGE,LG-VS700,-5,-20,1
LGE,LG-VS700PP,-5,-20,1
LGE,LG-X130g,-5,-20,1
LGE,LG-X132,-5,-20,1
LGE,LG-X135,-5,-20,1
LGE,LG-X137,-5,-20,1
LGE,LG-X140,-5,-20,1
LGE,LG-X145,-5,-20,1
LGE,LG-X147,-5,-20,1
LGE,LG-X150,-5,-20,1
LGE,LG-X155,-5,-20,1
LGE,LG-X160,-5,-20,1
LGE,LG-X165g,-5,-20,1
LGE,LG-X170fTV,-5,-20,1
LGE,LG-X170g,-5,-20,1
LGE,LG-X180g,-5,-20,1
LGE,LG-X190,-5,-20,1
LGE,LG-X210,-5,-20,1
LGE,LG-X220,-5,-20,1
LGE,LG-X230,-7,-25,2
LGE,LG-X230YK,-7,-25,1
LGE,LG-X240,-6,-28,2
LGE,LG-X760,-5,-20,1
LGE,LG-X760E,-5,-20,1
LGE,LG-X760W,-5,-20,1
LGE,LGAS323,-5,-20,1
LGE,LGAS375,-5,-20,1
LGE,LGAS992,2,-16,1
LGE,LGAS995,-5,-20,1
LGE,LGK500J,-5,-20,1
LGE,LGL157BL,-5,-20,1
LGE,LGL158VL,-5,-20,1
LGE,LGL15G,-5,-20,1
LGE,LGL163BL,-5,-20,1
LGE,LGL164VL,-5,-20,1
LGE,LGL16C,-5,-20,1
LGE,LGL17AG,-5,-20,1
LGE,LGL18VC,-5,-20,1
LGE,LGL21,-5,-20,1
LGE,LGL21G,-5,-20,1
LGE,LGL22,-5,-20,1
LGE,LGL22C,-5,-20,1
LGE,LGL23,-5,-20,1
LGE,LGL24,-5,-20,1
LGE,LGL25L,-5,-20,1
LGE,LGL31L,-5,-20,1
LGE,LGL322DL,-5,-20,1
LGE,LGL33L,-5,-20,1
LGE,LGL34C,-5,-20,1
LGE,LGL35G,-5,-20,1
LGE,LGL39C,-5,-20,1
LGE,LGL41C,-5,-20,1
LGE,LGL423DL,-5,-20,1
LGE,LGL43AL,-5,-20,1
LGE,LGL44VL,-5,-20,1
LGE,LGL455DL,-5,-20,1
LGE,LGL45C,-5,-20,1
LGE,LGL48VL,-2,-21,1
LGE,LGL51AL,-5,-20,1
LGE,LGL52VL,-5,-20,1
LGE,LGL53BL,-5,-20,1
LGE,LGL55C,-5,-20,1
LGE,LGL56VL,-5,-20,1
LGE,LGL57BL,-5,-20,1
LGE,LGL58VL,-5,-20,1
LGE,LGL59BL,-5,-20,1
LGE,LGL61AL,-5,-20,1
LGE,LGL62VL,-5,-20,1
LGE,LGL63BL,-5,-20,1
LGE,LGL64VL,-5,-20,1
LGE,LGL722DL,-5,-20,1
LGE,LGL75C,-5,-20,1
LGE,LGL81AL,6,-27,1
LGE,LGL82VL,6,-27,1
LGE,LGL83BL,-5,-20,1
LGE,LGL84VL,-5,-20,1
LGE,LGL85C,-5,-20,1
LGE,LGL86C,-5,-20,1
LGE,LGL96G,-5,-20,1
LGE,LGLK430,-2,-17,2
LGE,LGLS450,-2,-21,2
LGE,LGLS620,-5,-20,1
LGE,LGLS660,-5,-20,1
LGE,LGLS665,-5,-20,1
LGE,LGLS675,-5,-20,1
LGE,LGLS676,-5,-20,1
LGE,LGLS740,-5,-20,1
LGE,LGLS751,-5,-20,1
LGE,LGLS755,-5,-20,1
LGE,LGLS770,-5,-20,1
LGE,LGLS775,6,-27,1
LGE,LGLS885,-5,-20,1
LGE,LGLS990,-5,-20,1
LGE,LGLS991,-11,-24,1
LGE,LGLS992,2,-16,1
LGE,LGLS996,-5,-20,1
LGE,LGM-G600K,-14,-6,1
LGE,LGM-G600L,-14,-6,1
LGE,LGM-G600S,-14,-6,1
LGE,LGM-K120K,-5,-20,1
LGE,LGM-K120L,-5,-20,1
LGE,LGM-K120S,-5,-20,1
LGE,LGM-K121K,-5,-20,1
LGE,LGM-K121L,-5,-20,1
LGE,LGM-K121S,-5,-20,1
LGE,LGM-V300K,-1,-24,1
LGE,LGM-V300L,-1,-24,2
LGE,LGM-V300S,-1,-24,1
LGE,LGM-X100L,-5,-20,1
LGE,LGM-X100S,-5,-20,1
LGE,LGM-X301K,-5,-20,1
LGE,LGM-X301L,-5,-20,1
LGE,LGM-X301S,-5,-20,1
LGE,LGM-X320K,-5,-20,1
LGE,LGM-X320L,-5,-20,1
LGE,LGM-X320S,-5,-20,1
LGE,LGM-X401L,-5,-20,1
LGE,LGM-X401S,-5,-20,1
LGE,LGM-X600K,-5,-20,1
LGE,LGM-X600L,-5,-20,1
LGE,LGM-X600S,-5,-20,1
LGE,LGM-X800K,-5,-20,1
LGE,LGM-X800L,-5,-20,1
LGE,LGMP260,-5,-20,1
LGE,LGMP450,-5,-20,1
LGE,LGMS210,-5,-20,1
LGE,LGMS323,-5,-20,1
LGE,LGMS330,-5,-20,1
LGE,LGMS345,-5,-20,1
LGE,LGMS395,-5,-20,1
LGE,LGMS428,-5,-20,1
LGE,LGMS500,-5,-20,1
LGE,LGMS550,-5,-20,1
LGE,LGMS631,-5,-20,1
LGE,LGMS659,-5,-20,1
LGE,LGMS769,-5,-20,1
LGE,LGS01,-5,-20,1
LGE,LGS02,-2,-20,1
LGE,LGT01,-5,-20,1
LGE,LGT02,-5,-20,1
LGE,LGT31,-5,-20,1
LGE,LGT32,-5,-20,1
LGE,LGUK410,-5,-20,1
LGE,LGUK750,-5,-20,1
LGE,LGUK932,-5,-20,1
LGE,LGUS110,-7,-24,1
LGE,LGUS215,-6,-28,1
LGE,LGUS375,-5,-20,1
LGE,LGUS550,-5,-20,1
LGE,LGUS610,-5,-20,1
LGE,LGUS990,-5,-20,1
LGE,LGUS991,-11,-25,2
LGE,LGUS992,2,-16,1
LGE,LGUS995,-5,-20,1
LGE,LGUS997,-14,-6,1
LGE,LGV31,-5,-20,1
LGE,LGV32,-11,-24,1
LGE,LGV33,-5,-20,1
LGE,LGV34,2,-3,1
LGE,LGV35,-5,-20,1
LGE,LGV36,-5,-20,1
LGE,LM-G710,-5,-20,1
LGE,LM-G710N,-5,-20,1
LGE,LM-G710VM,-5,-20,1
LGE,LM-G810,-5,-20,1
LGE,LM-G820,-5,-20,1
LGE,LM-G820N,-5,-20,1
LGE,LM-G850,-5,-20,1
LGE,LM-G900,-5,-20,1
LGE,LM-G900N,-5,-20,1
LGE,LM-K400,-5,-20,1
LGE,LM-K410,-5,-20,1
LGE,LM-K510,-5,-20,1
LGE,LM-Q510N,-5,-20,1
LGE,LM-Q610(FGN),-5,-20,1
LGE,LM-Q610.FG,-5,-20,1
LGE,LM-Q610.FGN,-5,-20,1
LGE,LM-Q617.FGN,-5,-20,1
LGE,LM-Q630,-5,-20,1
LGE,LM-Q630N,-5,-20,1
LGE,LM-Q710(FGN),-5,-20,1
LGE,LM-Q710.FG,-5,-20,1
LGE,LM-Q710.FGN,-5,-20,1
LGE,LM-Q710XM,-5,-20,1
LGE,LM-Q720,-5,-20,1
LGE,LM-Q725K,-5,-20,1
LGE,LM-Q725L,-5,-20,1
LGE,LM-Q725S,-5,-20,1
LGE,LM-Q727K,-5,-20,1
LGE,LM-Q727L,-5,-20,1
LGE,LM-Q727S,-5,-20,1
LGE,LM-Q815K,-5,-20,1
LGE,LM-Q815L,-5,-20,1
LGE,LM-Q815S,-5,-20,1
LGE,LM-Q850,-5,-20,1
LGE,LM-Q850K,-5,-20,1
LGE,LM-Q850L,-5,-20,1
LGE,LM-Q850S,-5,-20,1
LGE,LM-Q910,-8,-24,2
LGE,LM-Q925K,-5,-20,1
LGE,LM-Q925L,-5,-20,1
LGE,LM-Q925S,-5,-20,1
LGE,LM-Q927L,-5,-20,1
LGE,LM-T600,-5,-20,1
LGE,LM-T600L,-5,-20,1
LGE,LM-T605,-5,-20,1
LGE,LM-V350,-5,-20,1
LGE,LM-V350N,-5,-20,1
LGE,LM-V405,-5,-20,1
LGE,LM-V409N,-5,-20,1
LGE,LM-V450,-5,-20,1
LGE,LM-V500,-5,-20,1
LGE,LM-V500N,-5,-20,1
LGE,LM-V500XM,-5,-20,1
LGE,LM-V510N,-5,-20,1
LGE,LM-V520N,-5,-20,1
LGE,LM-V600,-5,-20,1
LGE,LM-V600N,-5,-20,1
LGE,LM-X120,-5,-20,1
LGE,LM-X21(G),-5,-20,1
LGE,LM-X210,-7,-14,2
LGE,LM-X210(G),-5,-20,1
LGE,LM-X210APM,-5,-20,1
LGE,LM-X210CM,-5,-20,1
LGE,LM-X210CMR,-5,-20,1
LGE,LM-X210K,-5,-20,1
LGE,LM-X210L,-5,-20,1
LGE,LM-X210LMW,-5,-20,1
LGE,LM-X210S,-5,-20,1
LGE,LM-X210VPP,-5,-20,1
LGE,LM-X212(G),-5,-20,1
LGE,LM-X220,-5,-20,1
LGE,LM-X220N,-5,-20,1
LGE,LM-X220PM,-5,-20,1
LGE,LM-X220QMA,-5,-20,1
LGE,LM-X320,-5,-20,1
LGE,LM-X410(FG),-5,-20,1
LGE,LM-X410(FN),-5,-20,1
LGE,LM-X410.F,-5,-20,1
LGE,LM-X410.FG,-5,-20,1
LGE,LM-X410.FGN,-5,-20,1
LGE,LM-X410.FN,-5,-20,1
LGE,LM-X410K,-5,-20,1
LGE,LM-X410L,-5,-20,1
LGE,LM-X410PM,-5,-20,1
LGE,LM-X410S,-5,-20,1
LGE,LM-X410UM,-5,-20,1
LGE,LM-X415K,-5,-20,1
LGE,LM-X415L,-5,-20,1
LGE,LM-X415S,-5,-20,1
LGE,LM-X420,-5,-20,1
LGE,LM-X420N,-5,-20,1
LGE,LM-X430,-5,-20,1
LGE,LM-X440IM,-5,-20,1
LGE,LM-X440ZM,-5,-20,1
LGE,LM-X440ZMW,-5,-20,1
LGE,LM-X510(FG),-5,-20,1
LGE,LM-X510.FG,-5,-20,1
LGE,LM-X510K,-5,-20,1
LGE,LM-X510L,-5,-20,1
LGE,LM-X510S,-5,-20,1
LGE,LM-X510WM,-5,-20,1
LGE,LM-X520,-5,-20,1
LGE,LM-X525,-5,-20,1
LGE,LM-X540,-5,-20,1
LGE,LM-X600IM,-5,-20,1
LGE,LM-X625N,-5,-20,1
LGE,LML211BL,-5,-20,1
LGE,LML212VL,-5,-20,1
LGE,LML413DL,-5,-20,1
LGE,LML414DL,-5,-20,1
LGE,LML713DL,-5,-20,1
LGE,LMX130IM,-5,-20,1
LGE,LS670,-5,-20,1
LGE,LU2300,-5,-20,1
LGE,Nexus 4,-5,-20,1
LGE,Nexus 5,-5,-20,1
LGE,Nexus 5X,-15,-17,2
LGE,RS500,-5,-20,1
LGE,RS501,-5,-20,1
LGE,RS987,-5,-20,1
LGE,RS988,-2,-2,2
LGE,SU950,-5,-20,1
LGE,US740,-5,-20,1
LGE,USCC-US760,-5,-20,1
LGE,USCC-US855,-5,-20,1
LGE,VK410,-5,-20,1
LGE,VK700,-5,-20,1
LGE,VK810 4G,-5,-20,1
LGE,VK815,-5,-20,1
LGE,VM670,-5,-20,1
LGE,VS415PP,-5,-20,1
LGE,VS425,-5,-20,1
LGE,VS425PP,-5,-20,1
LGE,VS500,-5,-20,1
LGE,VS500PP,-5,-20,1
LGE,VS501,-5,-20,1
LGE,VS761,-5,-20,1
LGE,VS810PP,-5,-20,1
LGE,VS820,-5,-20,1
LGE,VS835,-5,-20,1
LGE,VS840 4G,-5,-20,1
LGE,VS840PP,-5,-20,1
LGE,VS870 4G,-5,-20,1
LGE,VS876,-5,-20,1
LGE,VS880,-5,-20,1
LGE,VS880PP,-5,-20,1
LGE,VS890 4G,-5,-20,1
LGE,VS910 4G,-5,-20,1
LGE,VS920 4G,-5,-20,1
LGE,VS930 4G,-5,-20,1
LGE,VS950 4G,-5,-20,1
LGE,VS980 4G,-5,-20,1
LGE,VS985 4G,-5,-20,1
LGE,VS986,-11,-24,1
LGE,VS987,2,-16,1
LGE,VS988,-14,-6,2
LGE,VS990,-5,-20,1
LGE,VS995,2,-3,2
LGE,VS996,-1,-24,1
LGE,Vortex,-5,-20,1
LGE,WM-LG8200,-5,-20,1
LGE,X5-LG,-5,-20,1
LGE,enV Pro,-5,-20,1
LGE,enV Touch2,-5,-20,1
LGE,ref_SCTF,-5,-20,1
LGE,thunderc,-5,-20,1
Lava,A1,-6,-27,1
Lava,A3,-6,-27,1
Lava,A3_mini,-6,-27,1
Lava,A50,-6,-27,1
Lava,A52,-6,-27,1
Lava,A55,-6,-27,1
Lava,A67,-6,-27,1
Lava,A68,-6,-27,1
Lava,A71,-6,-27,1
Lava,A72,-6,-27,1
Lava,A73,-6,-27,1
Lava,A76Plus,-6,-27,1
Lava,A77,-6,-27,1
Lava,A79,-6,-27,1
Lava,A82,-6,-27,1
Lava,A97,-6,-27,1
Lava,A97 2GB,-6,-27,1
Lava,A97 2GB PLUS,-6,-27,1
Lava,A97 IPS,-6,-27,1
Lava,AF9010,-6,-27,1
Lava,AF9010_F,-6,-27,1
Lava,AF9020,-6,-27,1
Lava,AH9910,-6,-27,1
Lava,AN9910,-6,-27,1
Lava,Era 2X,-6,-27,1
Lava,Era 2X 3GB,-6,-27,1
Lava,Fuel F2,-6,-27,1
Lava,LAVA AF9030,-6,-27,1
Lava,LAVA LE9810,-6,-27,1
Lava,LAVA LE9820,-6,-27,1
Lava,LAVA LE9930,-6,-27,1
Lava,LAVA LE9940,-6,-27,1
Lava,LAVA LE9940_W,-6,-27,1
Lava,LAVA LF9810_2GB,-6,-27,1
Lava,LAVA LH9930,-6,-27,1
Lava,LAVA LH9931,-6,-27,1
Lava,LAVA LH9950,-6,-27,1
Lava,LAVA LN9810,-6,-27,1
Lava,LAVA V5,-6,-27,1
Lava,LAVAA1,-6,-27,1
Lava,LAVA_A3,-6,-27,1
Lava,LAVA_A44,-6,-27,1
Lava,LAVA_R1,-6,-27,1
Lava,LE9910,-6,-27,1
Lava,LE9920,-6,-27,1
Lava,LE9920_P,-6,-27,1
Lava,LH9810,-6,-27,1
Lava,LH9910,-6,-27,1
Lava,LN9820,-6,-27,1
Lava,LN9821,-6,-27,1
Lava,LN9910_2GB,-6,-27,1
Lava,LT900,-6,-27,1
Lava,Lava A89,-6,-27,1
Lava,Lava Z61P,-6,-27,1
Lava,LavaX10,-6,-27,1
Lava,P3,-6,-27,1
Lava,P7,-6,-27,1
Lava,P7plus,-6,-27,1
Lava,PixelV1,-6,-27,1
Lava,R1_Lite,-6,-27,1
Lava,R2,-6,-27,1
Lava,R3,-6,-27,1
Lava,S1,-6,-27,1
Lava,T101,-6,-27,1
Lava,T71,-6,-27,1
Lava,T71_w,-6,-27,1
Lava,V23GB,-6,-27,1
Lava,V2s,-6,-27,1
Lava,V2s M,-6,-27,1
Lava,V5,-6,-27,1
Lava,X10,-6,-27,1
Lava,X11,-6,-27,1
Lava,X12,-6,-27,1
Lava,X17,-6,-27,1
Lava,X19,-6,-27,1
Lava,X28,-6,-27,1
Lava,X28 Plus,-6,-27,1
Lava,X3,-6,-27,1
Lava,X38,-6,-27,1
Lava,X38 2GB,-6,-27,1
Lava,X41,-6,-27,1
Lava,X41 Plus,-6,-27,1
Lava,X46,-6,-27,1
Lava,X50,-6,-27,1
Lava,X50 Plus,-6,-27,1
Lava,X81,-6,-27,1
Lava,XOLO One HD,-6,-27,1
Lava,Z10,-6,-27,1
Lava,Z25,-6,-27,1
Lava,Z40,-6,-27,1
Lava,Z50,-6,-27,2
Lava,Z50_Pro,-6,-27,1
Lava,Z51,-6,-27,1
Lava,Z60,-6,-27,1
Lava,Z60s,-6,-27,1
Lava,Z61,-6,-27,1
Lava,Z61_2GB,-6,-27,1
Lava,Z70,-6,-27,1
Lava,Z80,-6,-27,1
Lava,Z81,-6,-27,1
Lava,Z90,-6,-27,1
Lava,Z91,-6,-27,1
Lava,Z92,-6,-27,1
Lava,ZX,-6,-27,1
Lava,era 2,-6,-27,1
Lava,era 4K,-6,-27,1
Lava,era1X,-6,-27,1
Lava,era1Xpro,-6,-27,1
Lava,era_4G,-6,-27,1
Lava,era_X,-6,-27,1
Lava,iris 31,-6,-27,1
Lava,iris 50 Pro,-6,-27,1
Lava,iris30,-6,-27,1
Lava,iris40,-6,-27,1
Lava,iris42,-6,-27,1
Lava,iris50,-6,-27,1
Lava,iris505,-6,-27,1
Lava,iris51,-6,-27,1
Lava,iris512,-6,-27,1
Lava,iris515,-6,-27,1
Lava,iris53,-6,-27,1
Lava,iris560,-6,-27,1
Lava,iris565,-6,-27,1
Lava,iris60,-6,-27,1
Lava,iris605,-6,-27,1
Lava,iris60c,-6,-27,1
Lava,iris65,-6,-27,1
Lava,iris702,-6,-27,1
Lava,iris80,-6,-27,1
Lava,iris820,-6,-27,1
Lava,iris821,-6,-27,1
Lava,iris870,-6,-27,1
Lava,iris88,-6,-27,1
Lava,iris880,-6,-27,1
Lava,iris88_go,-6,-27,1
Lava,iris88_lite,-6,-27,1
Lava,iris88s,-6,-27,1
Lava,iris90,-6,-27,1
LeTV,Le Max,-2,-21,1
LeTV,Le X507,-2,-21,1
LeTV,Le X509,-2,-21,1
LeTV,Le X520,-2,-21,1
LeTV,Le X526,-2,-21,1
LeTV,Le X527,-2,-21,2
LeTV,Max3-65,-2,-21,1
LeTV,X3-55 Pro,-2,-21,1
LeTV,X600,-2,-21,1
LeTV,uMax85,-2,-21,1
Leagoo,KIICAA MIX,-37,-20,1
Leagoo,KIICAA POWER,-37,-20,1
Leagoo,LeaPad_X,-37,-20,1
Leagoo,M10,-37,-20,1
Leagoo,M10A,-37,-20,1
Leagoo,M11,-37,-20,1
Leagoo,M12,-37,-20,1
Leagoo,M12A,-37,-20,1
Leagoo,M13,-37,-20,1
Leagoo,M15,-37,-20,1
Leagoo,M9,-37,-20,1
Leagoo,M9 Pro,-37,-20,1
Leagoo,M9A Pro,-37,-20,1
Leagoo,P1,-37,-20,1
Leagoo,P1 Pro,-37,-20,1
Leagoo,Power 2,-37,-20,1
Leagoo,Power 2 Pro,-37,-20,1
Leagoo,Power 5,-37,-20,1
Leagoo,Power 5 Lite,-37,-20,1
Leagoo,S10,-37,-20,1
Leagoo,S11,-37,-20,1
Leagoo,S8,-37,-20,1
Leagoo,S8 Pro,-37,-20,1
Leagoo,S9,-37,-20,1
Leagoo,T5,-37,-20,1
Leagoo,T5c,-37,-20,2
Leagoo,T8,-37,-20,1
Leagoo,T8s,-37,-20,1
Leagoo,XRover,-37,-20,1
Leagoo,XRover C,-37,-20,1
Leagoo,Z10,-37,-20,1
Leagoo,Z10-E,-37,-20,1
Leagoo,Z13,-37,-20,1
Leagoo,Z7,-37,-20,1
Leagoo,Z9,-37,-20,1
Leagoo,Z9A,-37,-20,1
Lenovo,501LV,-2,-26,1
Lenovo,50U3A,-2,-26,1
Lenovo,601LV,-2,-26,1
Lenovo,602LV,-2,-26,1
Lenovo,701LV,-2,-26,1
Lenovo,702LV,-2,-26,1
Lenovo,801LV,-2,-26,1
Lenovo,A1_07,-2,-26,1
Lenovo,A2107A-H,-2,-26,1
Lenovo,A30t,-2,-26,1
Lenovo,A66t,-2,-26,1
Lenovo,A68e,-2,-26,1
Lenovo,A7700,-2,-26,1
Lenovo,AQUOS 50S1,-2,-26,1
Lenovo,AQUOS 58U1,-2,-26,1
Lenovo,AQUOS 60LX765A,-2,-26,1
Lenovo,AQUOS 60UE20A,-2,-26,1
Lenovo,Braswell Chrome OS Device,-2,-26,1
Lenovo,EveryPad,-2,-26,1
Lenovo,EveryPad2,-2,-26,1
Lenovo,EveryPad3,-2,-26,1
Lenovo,IdeaPadA10,-2,-26,1
Lenovo,IdeaTab A2107A-F,-2,-26,1
Lenovo,IdeaTab A2107A-H,-2,-26,1
Lenovo,IdeaTab A3000-F,-2,-26,1
Lenovo,IdeaTab A3000-H,-2,-26,1
Lenovo,IdeaTab K2110A-F,-2,-26,1
Lenovo,IdeaTab S2007A-F,-2,-26,1
Lenovo,IdeaTab S2007A-H,-2,-26,1
Lenovo,IdeaTab S2010A-D,-2,-26,1
Lenovo,IdeaTab S2010A-F,-2,-26,1
Lenovo,IdeaTab S2010A-H,-2,-26,1
Lenovo,IdeaTab S6000-F,-2,-26,1
Lenovo,IdeaTab S6000-H,-2,-26,1
Lenovo,IdeaTabA1000-F,-2,-26,1
Lenovo,IdeaTabA1000-G,-2,-26,1
Lenovo,IdeaTabA1000L-F,-2,-26,1
Lenovo,IdeaTabA1010-T,-2,-26,1
Lenovo,IdeaTabA1020-T,-2,-26,1
Lenovo,IdeaTabA2109A,-2,-26,1
Lenovo,IdeaTabA2207A-H,-2,-26,1
Lenovo,IdeaTabA5000-E,-2,-26,1
Lenovo,IdeaTabS2109A-F,-2,-26,1
Lenovo,IdeaTabS2110AF,-2,-26,1
Lenovo,IdeaTabS2110AH,-2,-26,1
Lenovo,IdeaTabV2007A,-2,-26,1
Lenovo,IdeaTabV2010A,-2,-26,1
Lenovo,IdeaTabV2010A-W,-2,-26,1
Lenovo,Intel Braswell Chromebook,-2,-26,1
Lenovo,K1,-2,-26,1
Lenovo,K350t,-2,-26,1
Lenovo,L18011,-2,-26,1
Lenovo,LAVIE Tab E 10FHD2,-2,-26,1
Lenovo,LAVIE Tab E 7SD1,-2,-26,1
Lenovo,LIFETAB_E10310,-2,-26,1
Lenovo,LIFETAB_E7310,-2,-26,1
Lenovo,LIFETAB_E7312,-2,-26,1
Lenovo,LIFETAB_S9512,-2,-26,1
Lenovo,LNV-Lenovo A305e,-2,-26,1
Lenovo,LNV-Lenovo A370e,-2,-26,1
Lenovo,LNV-Lenovo A375e,-2,-26,1
Lenovo,LNV-Lenovo A380e,-2,-26,1
Lenovo,LNV-Lenovo A385e,-2,-26,1
Lenovo,LNV-Lenovo A395e,-2,-26,1
Lenovo,LNV-Lenovo A505e,-2,-26,1
Lenovo,LNV-Lenovo A560,-2,-26,1
Lenovo,LNV-Lenovo A600e,-2,-26,1
Lenovo,LNV-Lenovo A630e,-2,-26,1
Lenovo,LNV-Lenovo A690e,-2,-26,1
Lenovo,LNV-Lenovo A780e,-2,-26,1
Lenovo,LNV-Lenovo A785e,-2,-26,1
Lenovo,LNV-Lenovo A790e,-2,-26,1
Lenovo,LNV-Lenovo K910e,-2,-26,1
Lenovo,LNV-Lenovo S870e,-2,-26,1
Lenovo,LNV-Lenovo_A560e,-2,-26,1
Lenovo,Lenovo 2 A7-30HC,-2,-26,1
Lenovo,Lenovo 2 A7-30TC,-2,-26,1
Lenovo,Lenovo 2 A8-50F,-2,-26,1
Lenovo,Lenovo 2 A8-50LC,-2,-26,1
Lenovo,Lenovo A1-32AB0,-2,-26,1
Lenovo,Lenovo A1000,-2,-26,1
Lenovo,Lenovo A1000m,-2,-26,1
Lenovo,Lenovo A1010a20,-8,-27,2
Lenovo,Lenovo A1900,-2,-26,1
Lenovo,Lenovo A2010-a,-2,-26,1
Lenovo,Lenovo A2010l36,-2,-26,1
Lenovo,Lenovo A2016a40,-2,-26,1
Lenovo,Lenovo A2016b30,-2,-26,1
Lenovo,Lenovo A2016b31,-2,-26,1
Lenovo,Lenovo A2020a40,-2,-26,1
Lenovo,Lenovo A208t,-2,-26,1
Lenovo,Lenovo A218t,-2,-26,1
Lenovo,Lenovo A228t,-2,-26,1
Lenovo,Lenovo A238t,-2,-26,1
Lenovo,Lenovo A2580,-2,-26,1
Lenovo,Lenovo A269,-2,-26,1
Lenovo,Lenovo A269i,-2,-26,1
Lenovo,Lenovo A278t,-2,-26,1
Lenovo,Lenovo A2800-d,-2,-26,1
Lenovo,Lenovo A2860,-2,-26,1
Lenovo,Lenovo A288t,-2,-26,1
Lenovo,Lenovo A298t,-2,-26,1
Lenovo,Lenovo A300,-2,-26,1
Lenovo,Lenovo A3000-H,-2,-26,1
Lenovo,Lenovo A300t,-2,-26,1
Lenovo,Lenovo A305e,-2,-26,1
Lenovo,Lenovo A308t,-2,-26,1
Lenovo,Lenovo A316,-2,-26,1
Lenovo,Lenovo A316i,-2,-26,1
Lenovo,Lenovo A318t,-2,-26,1
Lenovo,Lenovo A319,-2,-26,1
Lenovo,Lenovo A320t,-2,-26,1
Lenovo,Lenovo A326,-2,-26,1
Lenovo,Lenovo A328,-2,-26,1
Lenovo,Lenovo A328t,-2,-26,1
Lenovo,Lenovo A3300-T,-2,-26,1
Lenovo,Lenovo A330e,-2,-26,1
Lenovo,Lenovo A338t,-2,-26,1
Lenovo,Lenovo A3500,-2,-26,1
Lenovo,Lenovo A3500-F,-2,-26,1
Lenovo,Lenovo A3500-FL,-2,-26,1
Lenovo,Lenovo A3500-H,-2,-26,1
Lenovo,Lenovo A3500-HV,-2,-26,1
Lenovo,Lenovo A355e,-2,-26,1
Lenovo,Lenovo A3580,-2,-26,1
Lenovo,Lenovo A358t,-2,-26,1
Lenovo,Lenovo A360,-2,-26,1
Lenovo,Lenovo A3600-d,-2,-26,1
Lenovo,Lenovo A3600u,-2,-26,1
Lenovo,Lenovo A360e,-2,-26,1
Lenovo,Lenovo A360t,-2,-26,1
Lenovo,Lenovo A366t,-2,-26,1
Lenovo,Lenovo A368t,-2,-26,1
Lenovo,Lenovo A369,-2,-26,1
Lenovo,Lenovo A369i,-2,-26,1
Lenovo,Lenovo A370,-2,-26,1
Lenovo,Lenovo A376,-2,-26,1
Lenovo,Lenovo A378t,-2,-26,1
Lenovo,Lenovo A3800-d,-2,-26,1
Lenovo,Lenovo A380t,-2,-26,1
Lenovo,Lenovo A3860,-2,-26,1
Lenovo,Lenovo A388t,-2,-26,1
Lenovo,Lenovo A390,-2,-26,1
Lenovo,Lenovo A3900,-2,-26,1
Lenovo,Lenovo A390_ROW,-2,-26,1
Lenovo,Lenovo A390e,-2,-26,1
Lenovo,Lenovo A390t,-2,-26,1
Lenovo,Lenovo A3910t30,-2,-26,1
Lenovo,Lenovo A396,-2,-26,1
Lenovo,Lenovo A396_TY,-2,-26,1
Lenovo,Lenovo A398t,-2,-26,1
Lenovo,Lenovo A398t+,-2,-26,1
Lenovo,Lenovo A399,-2,-26,1
Lenovo,Lenovo A500,-2,-26,1
Lenovo,Lenovo A500+,-2,-26,1
Lenovo,Lenovo A5000,-2,-26,1
Lenovo,Lenovo A5100,-2,-26,1
Lenovo,Lenovo A516,-2,-26,1
Lenovo,Lenovo A520,-2,-26,1
Lenovo,Lenovo A520GRAY,-2,-26,1
Lenovo,Lenovo A526,-2,-26,1
Lenovo,Lenovo A529,-2,-26,1
Lenovo,Lenovo A530,-2,-26,1
Lenovo,Lenovo A536,-2,-26,1
Lenovo,Lenovo A5500,-2,-26,1
Lenovo,Lenovo A5500-F,-2,-26,1
Lenovo,Lenovo A5500-H,-2,-26,1
Lenovo,Lenovo A5500-HV,-2,-26,1
Lenovo,Lenovo A560,-2,-26,1
Lenovo,Lenovo A580,-2,-26,1
Lenovo,Lenovo A5800-D,-2,-26,1
Lenovo,Lenovo A60,-2,-26,1
Lenovo,Lenovo A60+,-2,-26,1
Lenovo,Lenovo A6000,-2,-26,1
Lenovo,Lenovo A6000-l,-2,-26,1
Lenovo,Lenovo A6010,-2,-26,1
Lenovo,Lenovo A6020a40,-2,-26,1
Lenovo,Lenovo A6020a41,-2,-26,1
Lenovo,Lenovo A6020a46,-2,-26,1
Lenovo,Lenovo A6020l36,-2,-26,1
